,urn,component,size,size_hh,n
0,129655,45,1,3,18
0,95104,46,1,11,18
0,135698,47,1,128,18
0,95064,1,2,760,19
1,95021,1,2,760,19
0,95065,2,1,516,19
0,95071,3,1,503,19
0,95068,4,3,1077,19
1,95037,4,3,1077,19
2,95062,4,3,1077,19
0,132193,5,4,1291,19
1,95059,5,4,1291,19
2,127257,5,4,1291,19
3,95063,5,4,1291,19
0,95067,6,1,344,19
0,95066,7,1,506,19
0,95024,8,3,599,19
1,95034,8,3,599,19
2,95061,8,3,599,19
0,95030,9,1,141,19
0,95022,10,1,157,19
0,95108,11,1,109,19
0,125354,12,1,77,19
0,95035,13,1,184,19
0,95051,14,1,80,19
0,95103,15,1,15,19
0,95057,16,1,86,19
0,95053,17,1,80,19
0,95025,18,1,75,19
0,95047,19,1,111,19
0,95045,20,1,94,19
0,95038,21,1,95,19
0,95020,22,1,128,19
0,136176,23,1,39,19
0,95032,24,1,167,19
0,95031,25,1,153,19
0,95033,26,1,135,19
0,95054,27,1,72,19
0,95058,28,1,99,19
0,95056,29,1,84,19
0,134849,30,1,79,19
0,95041,31,1,92,19
0,95043,32,1,100,19
0,95023,33,1,160,19
0,95052,34,1,93,19
0,95055,35,1,88,19
0,95027,36,1,80,19
0,95019,37,1,12,19
0,95039,38,1,96,19
0,95046,39,1,86,19
0,95060,40,1,108,19
0,95026,41,1,86,19
0,95042,42,1,89,19
0,95040,43,1,91,19
0,131819,44,1,38,19
0,95048,45,1,66,19
0,95044,46,1,79,19
0,95049,47,1,14,19
0,95018,48,1,16,19
0,129655,49,1,3,19
0,95104,50,1,11,19
0,135698,51,1,128,19
0,132193,1,7,2358,20
1,95108,1,7,2358,20
2,95061,1,7,2358,20
3,95062,1,7,2358,20
4,95064,1,7,2358,20
5,95033,1,7,2358,20
6,95037,1,7,2358,20
0,95065,2,2,903,20
1,95068,2,2,903,20
0,95071,3,1,503,20
0,95066,4,2,948,20
1,95063,4,2,948,20
0,95041,5,2,425,20
1,95067,5,2,425,20
0,95030,6,1,141,20
0,95022,7,1,157,20
0,95048,8,2,139,20
1,125354,8,2,139,20
0,95035,9,1,184,20
0,127257,10,1,255,20
0,95051,11,1,80,20
0,95103,12,1,15,20
0,95057,13,1,86,20
0,95053,14,1,80,20
0,95025,15,1,75,20
0,95047,16,1,111,20
0,95045,17,1,94,20
0,95038,18,1,95,20
0,95059,19,2,237,20
1,95020,19,2,237,20
0,136176,20,1,39,20
0,95032,21,1,167,20
0,95031,22,1,153,20
0,95054,23,1,72,20
0,95058,24,1,99,20
0,95056,25,1,84,20
0,134849,26,1,79,20
0,95034,27,1,141,20
0,95043,28,1,100,20
0,95023,29,1,160,20
0,95052,30,1,93,20
0,95021,31,1,167,20
0,95055,32,1,88,20
0,95027,33,1,80,20
0,95019,34,1,12,20
0,95039,35,1,96,20
0,95046,36,1,86,20
0,95060,37,1,108,20
0,95026,38,1,86,20
0,95024,39,1,93,20
0,95042,40,1,89,20
0,95040,41,1,91,20
0,131819,42,1,38,20
0,95044,43,1,79,20
0,95049,44,1,14,20
0,95018,45,1,16,20
0,129655,46,1,3,20
0,95104,47,1,11,20
0,135698,48,1,128,20
0,132193,1,11,2907,21
1,95022,1,11,2907,21
2,95023,1,11,2907,21
3,95024,1,11,2907,21
4,95026,1,11,2907,21
5,95032,1,11,2907,21
6,95061,1,11,2907,21
7,95062,1,11,2907,21
8,95030,1,11,2907,21
9,95064,1,11,2907,21
10,95037,1,11,2907,21
0,95065,2,1,516,21
0,95033,3,2,637,21
1,95071,3,2,637,21
0,95025,4,3,627,21
1,95034,4,3,627,21
2,95063,4,3,627,21
0,95068,5,1,393,21
0,95067,6,1,344,21
0,95066,7,1,506,21
0,95108,8,1,109,21
0,125354,9,1,77,21
0,95035,10,1,184,21
0,127257,11,1,255,21
0,95051,12,1,80,21
0,95103,13,1,15,21
0,95057,14,1,86,21
0,95053,15,1,80,21
0,95047,16,1,111,21
0,95045,17,1,94,21
0,95038,18,1,95,21
0,95020,19,1,128,21
0,95059,20,1,110,21
0,136176,21,1,39,21
0,95031,22,1,153,21
0,95054,23,1,72,21
0,95058,24,1,99,21
0,95056,25,1,84,21
0,134849,26,1,79,21
0,95041,27,1,92,21
0,95043,28,1,100,21
0,95052,29,1,93,21
0,95021,30,1,167,21
0,95055,31,1,88,21
0,95027,32,1,80,21
0,95019,33,1,12,21
0,95039,34,1,96,21
0,95046,35,1,86,21
0,95060,36,1,108,21
0,95042,37,1,89,21
0,95040,38,1,91,21
0,131819,39,1,38,21
0,95048,40,1,66,21
0,95044,41,1,79,21
0,95049,42,1,14,21
0,95018,43,1,16,21
0,129655,44,1,3,21
0,95104,45,1,11,21
0,135698,46,1,128,21
0,95064,1,1,605,22
0,95020,2,8,2145,22
1,95022,2,8,2145,22
2,95055,2,8,2145,22
3,95062,2,8,2145,22
4,95063,2,8,2145,22
5,95030,2,8,2145,22
6,95065,2,8,2145,22
7,95035,2,8,2145,22
0,95071,3,1,503,22
0,132193,4,3,825,22
1,95058,4,3,825,22
2,127257,4,3,825,22
0,95068,5,1,393,22
0,95067,6,1,344,22
0,95066,7,1,506,22
0,95034,8,3,620,22
1,95108,8,3,620,22
2,95061,8,3,620,22
0,125354,9,1,77,22
0,95051,10,1,80,22
0,95103,11,1,15,22
0,95057,12,1,86,22
0,95053,13,1,80,22
0,95025,14,1,75,22
0,95047,15,1,111,22
0,95037,16,1,174,22
0,95045,17,1,94,22
0,95038,18,1,95,22
0,95059,19,1,110,22
0,136176,20,1,39,22
0,95032,21,1,167,22
0,95031,22,1,153,22
0,95033,23,1,135,22
0,95054,24,1,72,22
0,95056,25,1,84,22
0,134849,26,1,79,22
0,95041,27,1,92,22
0,95043,28,1,100,22
0,95023,29,1,160,22
0,95052,30,1,93,22
0,95021,31,1,167,22
0,95027,32,1,80,22
0,95019,33,1,12,22
0,95039,34,1,96,22
0,95046,35,1,86,22
0,95060,36,1,108,22
0,95026,37,1,86,22
0,95024,38,1,93,22
0,95042,39,1,89,22
0,95040,40,1,91,22
0,131819,41,1,38,22
0,95048,42,1,66,22
0,95044,43,1,79,22
0,95049,44,1,14,22
0,95018,45,1,16,22
0,129655,46,1,3,22
0,95104,47,1,11,22
0,135698,48,1,128,22
0,95064,1,1,605,23
0,95108,2,8,2272,23
1,95033,2,8,2272,23
2,95061,2,8,2272,23
3,95031,2,8,2272,23
4,95032,2,8,2272,23
5,95065,2,8,2272,23
6,95068,2,8,2272,23
7,95071,2,8,2272,23
0,95062,3,1,552,23
0,132193,4,2,735,23
1,127257,4,2,735,23
0,95034,5,2,572,23
1,95063,5,2,572,23
0,95041,6,2,425,23
1,95067,6,2,425,23
0,95035,7,4,848,23
1,95066,7,4,848,23
2,95027,7,4,848,23
3,95039,7,4,848,23
0,95030,8,1,141,23
0,95022,9,1,157,23
0,95048,10,2,139,23
1,125354,10,2,139,23
0,95051,11,1,80,23
0,95103,12,1,15,23
0,95057,13,1,86,23
0,95053,14,1,80,23
0,95025,15,1,75,23
0,95047,16,1,111,23
0,95037,17,1,174,23
0,95045,18,1,94,23
0,95038,19,1,95,23
0,95020,20,1,128,23
0,95059,21,1,110,23
0,136176,22,1,39,23
0,95019,23,2,83,23
1,95054,23,2,83,23
0,95058,24,1,99,23
0,95056,25,1,84,23
0,134849,26,1,79,23
0,95043,27,1,100,23
0,95023,28,1,160,23
0,95052,29,1,93,23
0,95021,30,1,167,23
0,95055,31,1,88,23
0,95046,32,1,86,23
0,95060,33,1,108,23
0,95026,34,1,86,23
0,95024,35,1,93,23
0,95042,36,1,89,23
0,95040,37,1,91,23
0,131819,38,1,38,23
0,95044,39,1,79,23
0,95049,40,1,14,23
0,95018,41,1,16,23
0,129655,42,1,3,23
0,95104,43,1,11,23
0,135698,44,1,128,23
0,95064,1,1,605,24
0,95065,2,1,516,24
0,95024,3,6,1752,24
1,95061,3,6,1752,24
2,95062,3,6,1752,24
3,95037,3,6,1752,24
4,95038,3,6,1752,24
5,95071,3,6,1752,24
0,132193,4,1,491,24
0,95025,5,4,737,24
1,95020,5,4,737,24
2,95030,5,4,737,24
3,95063,5,4,737,24
0,95068,6,2,485,24
1,95045,6,2,485,24
0,95067,7,1,344,24
0,95066,8,3,678,24
1,95046,8,3,678,24
2,95055,8,3,678,24
0,95022,9,1,157,24
0,95108,10,1,109,24
0,125354,11,1,77,24
0,95035,12,1,184,24
0,127257,13,2,266,24
1,95019,13,2,266,24
0,95051,14,1,80,24
0,95103,15,1,15,24
0,95057,16,1,86,24
0,95053,17,1,80,24
0,95047,18,1,111,24
0,95059,19,1,110,24
0,136176,20,1,39,24
0,95032,21,1,167,24
0,95031,22,1,153,24
0,95033,23,1,135,24
0,95054,24,1,72,24
0,95058,25,1,99,24
0,95056,26,1,84,24
0,134849,27,1,79,24
0,95034,28,1,141,24
0,95041,29,1,92,24
0,95043,30,1,100,24
0,95023,31,1,160,24
0,95052,32,1,93,24
0,95021,33,1,167,24
0,95027,34,1,80,24
0,95039,35,1,96,24
0,95060,36,1,108,24
0,95026,37,1,86,24
0,95042,38,1,89,24
0,95040,39,1,91,24
0,131819,40,1,38,24
0,95048,41,1,66,24
0,95044,42,1,79,24
0,95049,43,1,14,24
0,95018,44,1,16,24
0,129655,45,1,3,24
0,95104,46,1,11,24
0,135698,47,1,128,24
0,95064,1,2,760,25
1,95021,1,2,760,25
0,95065,2,4,1576,25
1,95068,2,4,1576,25
2,95037,2,4,1576,25
3,95062,2,4,1576,25
0,95059,3,2,610,25
1,95071,3,2,610,25
0,132193,4,1,491,25
0,95030,5,2,572,25
1,95063,5,2,572,25
0,95067,6,2,447,25
1,95060,6,2,447,25
0,95066,7,2,677,25
1,95035,7,2,677,25
0,95033,8,2,488,25
1,95061,8,2,488,25
0,95022,9,1,157,25
0,95108,10,1,109,25
0,125354,11,1,77,25
0,127257,12,1,255,25
0,95051,13,1,80,25
0,95103,14,1,15,25
0,95057,15,1,86,25
0,95053,16,1,80,25
0,95025,17,1,75,25
0,95047,18,1,111,25
0,95045,19,1,94,25
0,95038,20,1,95,25
0,95020,21,1,128,25
0,136176,22,1,39,25
0,95032,23,1,167,25
0,95031,24,1,153,25
0,95054,25,1,72,25
0,95058,26,1,99,25
0,95056,27,1,84,25
0,134849,28,1,79,25
0,95034,29,1,141,25
0,95041,30,1,92,25
0,95043,31,1,100,25
0,95023,32,1,160,25
0,95052,33,1,93,25
0,95055,34,1,88,25
0,95027,35,1,80,25
0,95019,36,1,12,25
0,95039,37,1,96,25
0,95046,38,1,86,25
0,95026,39,1,86,25
0,95024,40,1,93,25
0,95042,41,1,89,25
0,95040,42,1,91,25
0,131819,43,1,38,25
0,95048,44,1,66,25
0,95044,45,1,79,25
0,95049,46,1,14,25
0,95018,47,1,16,25
0,129655,48,1,3,25
0,95104,49,1,11,25
0,135698,50,1,128,25
0,95064,1,3,836,26
1,95044,1,3,836,26
2,95021,1,3,836,26
0,95065,2,2,622,26
1,95060,2,2,622,26
0,95047,3,7,1834,26
1,95024,3,7,1834,26
2,95057,3,7,1834,26
3,95062,3,7,1834,26
4,95031,3,7,1834,26
5,95068,3,7,1834,26
6,95071,3,7,1834,26
0,132193,4,3,908,26
1,95037,4,3,908,26
2,127257,4,3,908,26
0,95025,5,3,627,26
1,95030,5,3,627,26
2,95063,5,3,627,26
0,95041,6,3,565,26
1,95034,6,3,565,26
2,95067,6,3,565,26
0,95066,7,1,506,26
0,95045,8,2,471,26
1,95061,8,2,471,26
0,95022,9,1,157,26
0,95108,10,1,109,26
0,95048,11,2,139,26
1,125354,11,2,139,26
0,95035,12,1,184,26
0,95051,13,1,80,26
0,95103,14,1,15,26
0,95053,15,1,80,26
0,95038,16,1,95,26
0,95020,17,1,128,26
0,95059,18,1,110,26
0,136176,19,1,39,26
0,95032,20,1,167,26
0,95033,21,1,135,26
0,95054,22,1,72,26
0,95058,23,1,99,26
0,95056,24,1,84,26
0,134849,25,1,79,26
0,95043,26,1,100,26
0,95023,27,1,160,26
0,95052,28,1,93,26
0,95055,29,1,88,26
0,95027,30,1,80,26
0,95019,31,1,12,26
0,95039,32,1,96,26
0,95046,33,1,86,26
0,95026,34,1,86,26
0,95042,35,1,89,26
0,95040,36,1,91,26
0,131819,37,1,38,26
0,95049,38,1,14,26
0,95018,39,1,16,26
0,129655,40,1,3,26
0,95104,41,1,11,26
0,135698,42,1,128,26
0,95064,1,2,693,27
1,95042,1,2,693,27
0,95023,2,7,2336,27
1,95062,2,7,2336,27
2,95033,2,7,2336,27
3,95032,2,7,2336,27
4,95065,2,7,2336,27
5,95066,2,7,2336,27
6,95068,2,7,2336,27
0,95043,3,4,1085,27
1,95061,3,4,1085,27
2,95047,3,4,1085,27
3,95071,3,4,1085,27
0,132193,4,4,945,27
1,131819,4,4,945,27
2,95037,4,4,945,27
3,127257,4,4,945,27
0,95020,5,2,560,27
1,95063,5,2,560,27
0,95067,6,1,344,27
0,95030,7,1,141,27
0,95022,8,1,157,27
0,95108,9,1,109,27
0,125354,10,1,77,27
0,95035,11,1,184,27
0,95051,12,1,80,27
0,95103,13,1,15,27
0,95057,14,1,86,27
0,95053,15,1,80,27
0,95025,16,1,75,27
0,95045,17,1,94,27
0,95038,18,1,95,27
0,95059,19,1,110,27
0,136176,20,1,39,27
0,95031,21,1,153,27
0,95054,22,1,72,27
0,95058,23,1,99,27
0,95056,24,1,84,27
0,134849,25,1,79,27
0,95034,26,1,141,27
0,95041,27,1,92,27
0,95052,28,1,93,27
0,95021,29,1,167,27
0,95055,30,1,88,27
0,95027,31,1,80,27
0,95019,32,1,12,27
0,95039,33,1,96,27
0,95046,34,1,86,27
0,95060,35,1,108,27
0,95026,36,1,86,27
0,95024,37,1,93,27
0,95040,38,1,91,27
0,95048,39,1,66,27
0,95044,40,1,79,27
0,95049,41,1,14,27
0,95018,42,1,16,27
0,129655,43,1,3,27
0,95104,44,1,11,27
0,135698,45,1,128,27
0,132193,1,5,1436,28
1,95058,1,5,1436,28
2,95059,1,5,1436,28
3,95031,1,5,1436,28
4,95064,1,5,1436,28
0,95108,2,14,3774,28
1,95020,2,14,3774,28
2,95025,2,14,3774,28
3,135698,2,14,3774,28
4,95060,2,14,3774,28
5,95061,2,14,3774,28
6,95030,2,14,3774,28
7,95063,2,14,3774,28
8,95062,2,14,3774,28
9,95065,2,14,3774,28
10,95066,2,14,3774,28
11,95067,2,14,3774,28
12,95068,2,14,3774,28
13,95037,2,14,3774,28
0,95071,3,1,503,28
0,95022,4,1,157,28
0,125354,5,1,77,28
0,95035,6,1,184,28
0,127257,7,1,255,28
0,95051,8,1,80,28
0,95103,9,1,15,28
0,95057,10,1,86,28
0,95053,11,1,80,28
0,95047,12,1,111,28
0,95045,13,1,94,28
0,95038,14,1,95,28
0,136176,15,1,39,28
0,95032,16,1,167,28
0,95033,17,1,135,28
0,95054,18,1,72,28
0,95056,19,1,84,28
0,134849,20,1,79,28
0,95034,21,1,141,28
0,95041,22,1,92,28
0,95043,23,1,100,28
0,95023,24,1,160,28
0,95052,25,1,93,28
0,95021,26,1,167,28
0,95055,27,1,88,28
0,95027,28,1,80,28
0,95019,29,1,12,28
0,95039,30,1,96,28
0,95046,31,1,86,28
0,95026,32,1,86,28
0,95024,33,1,93,28
0,95042,34,1,89,28
0,95040,35,1,91,28
0,131819,36,1,38,28
0,95048,37,1,66,28
0,95044,38,1,79,28
0,95049,39,1,14,28
0,95018,40,1,16,28
0,129655,41,1,3,28
0,95104,42,1,11,28
0,95064,1,2,849,29
1,127257,1,2,849,29
0,95065,2,1,516,29
0,95047,3,2,610,29
1,95071,3,2,610,29
0,95108,4,3,1022,29
1,95068,4,3,1022,29
2,95062,4,3,1022,29
0,95032,5,2,651,29
1,132193,5,2,651,29
0,95045,6,7,1540,29
1,95048,6,7,1540,29
2,95020,6,7,1540,29
3,95061,6,7,1540,29
4,95063,6,7,1540,29
5,95034,6,7,1540,29
6,95067,6,7,1540,29
0,95066,7,1,506,29
0,95030,8,1,141,29
0,95022,9,1,157,29
0,125354,10,1,77,29
0,95035,11,1,184,29
0,95051,12,1,80,29
0,95103,13,1,15,29
0,95057,14,1,86,29
0,95053,15,1,80,29
0,95025,16,1,75,29
0,95037,17,1,174,29
0,95038,18,1,95,29
0,95059,19,1,110,29
0,136176,20,1,39,29
0,95031,21,1,153,29
0,95033,22,1,135,29
0,95054,23,1,72,29
0,95058,24,1,99,29
0,95056,25,1,84,29
0,134849,26,1,79,29
0,95041,27,1,92,29
0,95043,28,1,100,29
0,95023,29,1,160,29
0,95052,30,1,93,29
0,95021,31,1,167,29
0,95055,32,1,88,29
0,95027,33,1,80,29
0,95019,34,1,12,29
0,95039,35,1,96,29
0,95046,36,1,86,29
0,95060,37,1,108,29
0,95026,38,1,86,29
0,95024,39,1,93,29
0,95042,40,1,89,29
0,95040,41,1,91,29
0,131819,42,1,38,29
0,95044,43,1,79,29
0,95049,44,1,14,29
0,95018,45,1,16,29
0,129655,46,1,3,29
0,95104,47,1,11,29
0,135698,48,1,128,29
0,132193,1,10,2368,30
1,95108,1,10,2368,30
2,95054,1,10,2368,30
3,95032,1,10,2368,30
4,95026,1,10,2368,30
5,95061,1,10,2368,30
6,95033,1,10,2368,30
7,95064,1,10,2368,30
8,127257,1,10,2368,30
9,95037,1,10,2368,30
0,95065,2,2,608,30
1,95045,2,2,608,30
0,95057,3,4,1006,30
1,95067,3,4,1006,30
2,95055,3,4,1006,30
3,95071,3,4,1006,30
0,95024,4,4,1094,30
1,95068,4,4,1094,30
2,95062,4,4,1094,30
3,95039,4,4,1094,30
0,95025,5,3,615,30
1,95020,5,3,615,30
2,95063,5,3,615,30
0,95066,6,1,506,30
0,95030,7,1,141,30
0,95022,8,1,157,30
0,125354,9,1,77,30
0,95035,10,1,184,30
0,95051,11,1,80,30
0,95103,12,1,15,30
0,95053,13,1,80,30
0,95047,14,1,111,30
0,95038,15,1,95,30
0,95059,16,1,110,30
0,136176,17,1,39,30
0,95031,18,1,153,30
0,95058,19,1,99,30
0,95056,20,1,84,30
0,134849,21,1,79,30
0,95034,22,1,141,30
0,95041,23,1,92,30
0,95043,24,1,100,30
0,95023,25,1,160,30
0,95048,26,2,158,30
1,95052,26,2,158,30
0,95021,27,1,167,30
0,95027,28,1,80,30
0,95019,29,1,12,30
0,95046,30,1,86,30
0,95060,31,1,108,30
0,95042,32,1,89,30
0,95040,33,1,91,30
0,131819,34,1,38,30
0,95044,35,1,79,30
0,95049,36,1,14,30
0,95018,37,1,16,30
0,129655,38,1,3,30
0,95104,39,1,11,30
0,135698,40,1,128,30
0,95064,1,1,605,31
0,95108,2,9,1960,31
1,95022,2,9,1960,31
2,95023,2,9,1960,31
3,95026,2,9,1960,31
4,95059,2,9,1960,31
5,95061,2,9,1960,31
6,95033,2,9,1960,31
7,95065,2,9,1960,31
8,95068,2,9,1960,31
0,95071,3,1,503,31
0,95034,4,3,854,31
1,95037,4,3,854,31
2,95062,4,3,854,31
0,132193,5,2,735,31
1,127257,5,2,735,31
0,95067,6,2,791,31
1,95063,6,2,791,31
0,95066,7,1,506,31
0,95030,8,1,141,31
0,95048,9,2,139,31
1,125354,9,2,139,31
0,95035,10,1,184,31
0,95051,11,1,80,31
0,95103,12,1,15,31
0,95057,13,1,86,31
0,95053,14,1,80,31
0,95025,15,1,75,31
0,95047,16,1,111,31
0,95045,17,1,94,31
0,95038,18,1,95,31
0,95020,19,1,128,31
0,136176,20,1,39,31
0,95032,21,1,167,31
0,95031,22,1,153,31
0,95054,23,1,72,31
0,95058,24,1,99,31
0,95056,25,1,84,31
0,134849,26,1,79,31
0,95041,27,1,92,31
0,95043,28,1,100,31
0,95052,29,1,93,31
0,95021,30,1,167,31
0,95055,31,1,88,31
0,95027,32,1,80,31
0,95019,33,1,12,31
0,95039,34,1,96,31
0,95046,35,1,86,31
0,95060,36,1,108,31
0,95024,37,1,93,31
0,95042,38,1,89,31
0,95040,39,1,91,31
0,131819,40,1,38,31
0,95044,41,1,79,31
0,95049,42,1,14,31
0,95018,43,1,16,31
0,129655,44,1,3,31
0,95104,45,1,11,31
0,135698,46,1,128,31
0,132193,1,8,1991,32
1,95108,1,8,1991,32
2,95044,1,8,1991,32
3,95021,1,8,1991,32
4,95022,1,8,1991,32
5,95064,1,8,1991,32
6,127257,1,8,1991,32
7,95035,1,8,1991,32
0,95047,2,15,3777,32
1,95048,2,15,3777,32
2,95020,2,15,3777,32
3,95023,2,15,3777,32
4,95033,2,15,3777,32
5,95025,2,15,3777,32
6,95057,2,15,3777,32
7,95059,2,15,3777,32
8,95062,2,15,3777,32
9,95063,2,15,3777,32
10,95032,2,15,3777,32
11,95065,2,15,3777,32
12,95066,2,15,3777,32
13,95068,2,15,3777,32
14,95071,2,15,3777,32
0,95067,3,1,344,32
0,95056,4,2,460,32
1,95061,4,2,460,32
0,95030,5,1,141,32
0,125354,6,1,77,32
0,95051,7,1,80,32
0,95103,8,1,15,32
0,95053,9,1,80,32
0,95037,10,1,174,32
0,95045,11,1,94,32
0,95038,12,1,95,32
0,136176,13,1,39,32
0,95031,14,1,153,32
0,95019,15,2,83,32
1,95054,15,2,83,32
0,95058,16,1,99,32
0,134849,17,1,79,32
0,95034,18,1,141,32
0,95041,19,1,92,32
0,95043,20,1,100,32
0,95052,21,1,93,32
0,95055,22,1,88,32
0,95027,23,1,80,32
0,95039,24,1,96,32
0,95046,25,1,86,32
0,95060,26,1,108,32
0,95026,27,1,86,32
0,95024,28,1,93,32
0,95042,29,1,89,32
0,95040,30,1,91,32
0,131819,31,1,38,32
0,95049,32,1,14,32
0,95018,33,1,16,32
0,129655,34,1,3,32
0,95104,35,1,11,32
0,135698,36,1,128,32
0,95064,1,1,605,33
0,95065,2,1,516,33
0,95025,3,5,1885,33
1,95063,3,5,1885,33
2,95066,3,5,1885,33
3,95068,3,5,1885,33
4,95071,3,5,1885,33
0,95108,4,4,1188,33
1,95061,4,4,1188,33
2,95037,4,4,1188,33
3,95062,4,4,1188,33
0,132193,5,2,598,33
1,95060,5,2,598,33
0,95067,6,1,344,33
0,95030,7,1,141,33
0,95022,8,1,157,33
0,125354,9,1,77,33
0,95035,10,1,184,33
0,127257,11,1,255,33
0,95051,12,1,80,33
0,95103,13,1,15,33
0,95057,14,1,86,33
0,95053,15,1,80,33
0,95047,16,1,111,33
0,95045,17,1,94,33
0,95038,18,1,95,33
0,95020,19,1,128,33
0,95059,20,1,110,33
0,136176,21,1,39,33
0,95032,22,1,167,33
0,95031,23,1,153,33
0,95033,24,1,135,33
0,95054,25,1,72,33
0,95058,26,1,99,33
0,95056,27,1,84,33
0,134849,28,1,79,33
0,95034,29,1,141,33
0,95041,30,1,92,33
0,95043,31,1,100,33
0,95023,32,1,160,33
0,95052,33,1,93,33
0,95021,34,1,167,33
0,95055,35,1,88,33
0,95027,36,1,80,33
0,95019,37,1,12,33
0,95039,38,1,96,33
0,95046,39,1,86,33
0,95026,40,1,86,33
0,95024,41,1,93,33
0,95042,42,1,89,33
0,95040,43,1,91,33
0,131819,44,1,38,33
0,95048,45,1,66,33
0,95044,46,1,79,33
0,95049,47,1,14,33
0,95018,48,1,16,33
0,129655,49,1,3,33
0,95104,50,1,11,33
0,135698,51,1,128,33
0,95064,1,1,605,34
0,95024,2,2,607,34
1,95065,2,2,607,34
0,95056,3,7,1909,34
1,95061,3,7,1909,34
2,95062,3,7,1909,34
3,95031,3,7,1909,34
4,95033,3,7,1909,34
5,95037,3,7,1909,34
6,95071,3,7,1909,34
0,132193,4,2,735,34
1,127257,4,2,735,34
0,95025,5,3,631,34
1,135698,5,3,631,34
2,95063,5,3,631,34
0,95068,6,2,485,34
1,95045,6,2,485,34
0,95067,7,2,424,34
1,95055,7,2,424,34
0,95066,8,1,506,34
0,95030,9,1,141,34
0,95022,10,1,157,34
0,95108,11,1,109,34
0,125354,12,1,77,34
0,95035,13,1,184,34
0,95051,14,1,80,34
0,95103,15,1,15,34
0,95057,16,1,86,34
0,95053,17,1,80,34
0,95047,18,1,111,34
0,95038,19,1,95,34
0,95020,20,1,128,34
0,95059,21,1,110,34
0,136176,22,1,39,34
0,95032,23,1,167,34
0,95054,24,1,72,34
0,95058,25,1,99,34
0,134849,26,1,79,34
0,95034,27,1,141,34
0,95041,28,1,92,34
0,95043,29,1,100,34
0,95023,30,1,160,34
0,95052,31,1,93,34
0,95021,32,1,167,34
0,95027,33,1,80,34
0,95019,34,1,12,34
0,95039,35,1,96,34
0,95046,36,1,86,34
0,95060,37,1,108,34
0,95026,38,1,86,34
0,95042,39,1,89,34
0,95040,40,1,91,34
0,131819,41,1,38,34
0,95048,42,1,66,34
0,95044,43,1,79,34
0,95049,44,1,14,34
0,95018,45,1,16,34
0,129655,46,1,3,34
0,95104,47,1,11,34
0,132193,1,10,3097,35
1,95021,1,10,3097,35
2,95022,1,10,3097,35
3,95055,1,10,3097,35
4,95058,1,10,3097,35
5,95031,1,10,3097,35
6,95064,1,10,3097,35
7,95065,1,10,3097,35
8,95066,1,10,3097,35
9,95068,1,10,3097,35
0,95071,2,1,503,35
0,95063,3,8,1968,35
1,95027,3,8,1968,35
2,95061,3,8,1968,35
3,95030,3,8,1968,35
4,95062,3,8,1968,35
5,95032,3,8,1968,35
6,95037,3,8,1968,35
7,95039,3,8,1968,35
0,95067,4,1,344,35
0,95108,5,1,109,35
0,125354,6,1,77,35
0,95035,7,1,184,35
0,127257,8,1,255,35
0,95051,9,1,80,35
0,95103,10,1,15,35
0,95057,11,1,86,35
0,95053,12,1,80,35
0,95025,13,1,75,35
0,95047,14,1,111,35
0,95045,15,1,94,35
0,95038,16,1,95,35
0,95020,17,1,128,35
0,95059,18,1,110,35
0,136176,19,1,39,35
0,95033,20,1,135,35
0,95019,21,2,83,35
1,95054,21,2,83,35
0,95056,22,1,84,35
0,134849,23,1,79,35
0,95034,24,1,141,35
0,95041,25,1,92,35
0,95043,26,1,100,35
0,95023,27,1,160,35
0,95052,28,1,93,35
0,95046,29,1,86,35
0,95060,30,1,108,35
0,95026,31,1,86,35
0,95024,32,1,93,35
0,95042,33,1,89,35
0,95040,34,1,91,35
0,131819,35,1,38,35
0,95048,36,1,66,35
0,95044,37,1,79,35
0,95049,38,1,14,35
0,95018,39,1,16,35
0,129655,40,1,3,35
0,95104,41,1,11,35
0,135698,42,1,128,35
0,95064,1,1,605,36
0,95065,2,1,516,36
0,95071,3,1,503,36
0,132193,4,13,3050,36
1,95108,4,13,3050,36
2,95063,4,13,3050,36
3,95022,4,13,3050,36
4,95057,4,13,3050,36
5,95026,4,13,3050,36
6,95027,4,13,3050,36
7,95058,4,13,3050,36
8,95061,4,13,3050,36
9,95062,4,13,3050,36
10,95031,4,13,3050,36
11,95032,4,13,3050,36
12,95067,4,13,3050,36
0,95068,5,2,561,36
1,95037,5,2,561,36
0,95066,6,1,506,36
0,95030,7,1,141,36
0,125354,8,1,77,36
0,95035,9,1,184,36
0,127257,10,1,255,36
0,95051,11,1,80,36
0,95103,12,1,15,36
0,95053,13,1,80,36
0,95025,14,1,75,36
0,95047,15,1,111,36
0,95045,16,1,94,36
0,95038,17,1,95,36
0,95020,18,1,128,36
0,95059,19,2,217,36
1,95060,19,2,217,36
0,136176,20,1,39,36
0,95033,21,1,135,36
0,95054,22,1,72,36
0,95056,23,1,84,36
0,134849,24,1,79,36
0,95034,25,1,141,36
0,95041,26,1,92,36
0,95043,27,1,100,36
0,95023,28,1,160,36
0,95052,29,1,93,36
0,95021,30,1,167,36
0,95055,31,1,88,36
0,95019,32,1,12,36
0,95039,33,1,96,36
0,95046,34,1,86,36
0,95024,35,1,93,36
0,95042,36,1,89,36
0,95040,37,1,91,36
0,131819,38,1,38,36
0,95048,39,1,66,36
0,95044,40,1,79,36
