,urn,component,size,size_hh,n
0,95067,6,1,344,71
0,95108,7,1,53,71
0,136176,8,1,39,71
0,95018,9,1,16,71
0,129655,10,1,3,71
0,95104,11,1,11,71
0,95064,1,1,605,72
0,95065,2,2,1010,72
1,95066,2,2,1010,72
0,95071,3,1,503,72
0,95062,4,1,552,72
0,132193,5,1,491,72
0,95063,6,1,450,72
0,95068,7,2,764,72
1,95061,7,2,764,72
0,95067,8,1,344,72
0,95108,9,1,53,72
0,136176,10,1,39,72
0,95018,11,1,16,72
0,129655,12,1,3,72
0,95104,13,1,11,72
0,95064,1,1,605,73
0,136176,2,2,553,73
1,95065,2,2,553,73
0,95071,3,1,503,73
0,95062,4,1,552,73
0,132193,5,1,491,73
0,95063,6,1,450,73
0,95068,7,1,393,73
0,95067,8,1,344,73
0,95066,9,1,506,73
0,95061,10,1,378,73
0,95108,11,1,53,73
0,95018,12,1,16,73
0,129655,13,1,3,73
0,95104,14,1,11,73
0,95064,1,3,1636,74
1,132193,1,3,1636,74
2,95062,1,3,1636,74
0,95061,2,5,2192,74
1,95063,2,5,2192,74
2,95065,2,5,2192,74
3,95066,2,5,2192,74
4,95068,2,5,2192,74
0,95071,3,1,503,74
0,95067,4,1,344,74
0,95108,5,1,53,74
0,136176,6,1,39,74
0,95018,7,1,16,74
0,129655,8,1,3,74
0,95104,9,1,11,74
0,95064,1,1,605,75
0,95065,2,2,568,75
1,95108,2,2,568,75
0,95068,3,3,1415,75
1,95062,3,3,1415,75
2,95071,3,3,1415,75
0,132193,4,1,491,75
0,95063,5,1,450,75
0,95067,6,1,344,75
0,95066,7,1,506,75
0,95061,8,1,378,75
0,136176,9,1,39,75
0,95018,10,1,16,75
0,129655,11,1,3,75
0,95104,12,1,11,75
0,95064,1,2,1089,76
1,132193,1,2,1089,76
0,95065,2,1,516,76
0,95071,3,1,503,76
0,95061,4,5,2213,76
1,95062,4,5,2213,76
2,95063,4,5,2213,76
3,95066,4,5,2213,76
4,95068,4,5,2213,76
0,95067,5,1,344,76
0,95108,6,1,53,76
0,136176,7,1,39,76
0,95018,8,1,16,76
0,129655,9,1,3,76
0,95104,10,1,11,76
0,95064,1,1,605,77
0,95061,2,5,2227,77
1,95062,2,5,2227,77
2,95063,2,5,2227,77
3,95065,2,5,2227,77
4,95068,2,5,2227,77
0,95071,3,1,503,77
0,132193,4,1,491,77
0,95067,5,1,344,77
0,95066,6,1,506,77
0,95108,7,1,53,77
0,136176,8,1,39,77
0,95018,9,1,16,77
0,129655,10,1,3,77
0,95104,11,1,11,77
0,95064,1,2,1089,78
1,132193,1,2,1089,78
0,95065,2,1,516,78
0,95071,3,1,503,78
0,95062,4,1,552,78
0,95063,5,1,450,78
0,95068,6,1,393,78
0,95067,7,1,344,78
0,95066,8,1,506,78
0,95061,9,1,378,78
0,95108,10,1,53,78
0,136176,11,1,39,78
0,95018,12,1,16,78
0,129655,13,1,3,78
0,95104,14,1,11,78
0,95064,1,1,605,79
0,95065,2,1,516,79
0,95071,3,1,503,79
0,95062,4,1,552,79
0,132193,5,1,491,79
0,95063,6,1,450,79
0,95066,7,2,891,79
1,95068,7,2,891,79
0,95067,8,1,344,79
0,95061,9,1,378,79
0,95108,10,1,53,79
0,136176,11,1,39,79
0,95018,12,1,16,79
0,129655,13,1,3,79
0,95104,14,1,11,79
0,95064,1,2,1089,80
1,132193,1,2,1089,80
0,95065,2,1,516,80
0,95071,3,1,503,80
0,95068,4,2,919,80
1,95062,4,2,919,80
0,95066,5,2,948,80
1,95063,5,2,948,80
0,95067,6,1,344,80
0,95108,7,2,429,80
1,95061,7,2,429,80
0,136176,8,1,39,80
0,95018,9,1,16,80
0,129655,10,1,3,80
0,95104,11,1,11,80
0,95064,1,1,605,81
0,95065,2,2,1010,81
1,95066,2,2,1010,81
0,95071,3,1,503,81
0,95062,4,1,552,81
0,132193,5,1,491,81
0,95061,6,2,822,81
1,95063,6,2,822,81
0,95068,7,1,393,81
0,95067,8,2,396,81
1,95108,8,2,396,81
0,136176,9,1,39,81
0,95018,10,1,16,81
0,129655,11,1,3,81
0,95104,12,1,11,81
0,95064,1,2,1089,82
1,132193,1,2,1089,82
0,95065,2,1,516,82
0,95071,3,1,503,82
0,95062,4,1,552,82
0,95061,5,2,822,82
1,95063,5,2,822,82
0,95068,6,1,393,82
0,95067,7,1,344,82
0,95066,8,1,506,82
0,95108,9,1,53,82
0,136176,10,1,39,82
0,95018,11,1,16,82
0,129655,12,1,3,82
0,95104,13,1,11,82
0,95064,1,1,605,83
0,95061,2,5,2210,83
1,95063,2,5,2210,83
2,95065,2,5,2210,83
3,95068,2,5,2210,83
4,95071,2,5,2210,83
0,95062,3,1,552,83
0,132193,4,1,491,83
0,95067,5,1,344,83
0,95066,6,1,506,83
0,95108,7,1,53,83
0,136176,8,1,39,83
0,95018,9,1,16,83
0,129655,10,1,3,83
0,95104,11,1,11,83
0,95064,1,2,1155,84
1,95062,1,2,1155,84
0,95065,2,2,903,84
1,95068,2,2,903,84
0,95071,3,1,503,84
0,132193,4,1,491,84
0,95063,5,1,450,84
0,95067,6,1,344,84
0,95066,7,1,506,84
0,95061,8,1,378,84
0,95108,9,1,53,84
0,136176,10,1,39,84
0,95018,11,1,16,84
0,129655,12,1,3,84
0,95104,13,1,11,84
0,95064,1,1,605,85
0,95065,2,1,516,85
0,95071,3,1,503,85
0,95068,4,2,919,85
1,95062,4,2,919,85
0,132193,5,1,491,85
0,95063,6,1,450,85
0,95067,7,2,396,85
1,95108,7,2,396,85
0,95066,8,1,506,85
0,95061,9,1,378,85
0,136176,10,1,39,85
0,95018,11,1,16,85
0,129655,12,1,3,85
0,95104,13,1,11,85
0,95064,1,1,605,86
0,95065,2,1,516,86
0,95071,3,1,503,86
0,95062,4,1,552,86
0,132193,5,2,940,86
1,95063,5,2,940,86
0,95068,6,1,393,86
0,95067,7,1,344,86
0,95066,8,1,506,86
0,95061,9,1,378,86
0,95108,10,1,53,86
0,136176,11,1,39,86
0,95018,12,1,16,86
0,129655,13,1,3,86
0,95104,14,1,11,86
0,95064,1,2,1155,87
1,95062,1,2,1155,87
0,95065,2,1,516,87
0,95071,3,1,503,87
0,132193,4,5,2180,87
1,95061,4,5,2180,87
2,95063,4,5,2180,87
3,95066,4,5,2180,87
4,95068,4,5,2180,87
0,95067,5,1,344,87
0,95108,6,1,53,87
0,136176,7,1,39,87
0,95018,8,1,16,87
0,129655,9,1,3,87
0,95104,10,1,11,87
0,95064,1,2,1089,88
1,132193,1,2,1089,88
0,95065,2,1,516,88
0,95068,3,2,893,88
1,95071,3,2,893,88
0,95062,4,1,552,88
0,95063,5,1,450,88
0,95067,6,1,344,88
0,95066,7,1,506,88
0,95061,8,1,378,88
0,95108,9,1,53,88
0,136176,10,1,39,88
0,95018,11,1,16,88
0,129655,12,1,3,88
0,95104,13,1,11,88
0,95064,1,2,1089,89
1,132193,1,2,1089,89
0,95065,2,2,1010,89
1,95066,2,2,1010,89
0,95062,3,2,1051,89
1,95071,3,2,1051,89
0,95063,4,1,450,89
0,95068,5,1,393,89
0,95067,6,1,344,89
0,95061,7,1,378,89
0,95108,8,1,53,89
0,136176,9,1,39,89
0,95018,10,1,16,89
0,129655,11,1,3,89
0,95104,12,1,11,89
0,95064,1,1,605,90
0,95065,2,3,1384,90
1,95066,2,3,1384,90
2,95061,2,3,1384,90
0,95071,3,1,503,90
0,95062,4,1,552,90
0,132193,5,1,491,90
0,95063,6,1,450,90
0,95068,7,1,393,90
0,95067,8,1,344,90
0,95108,9,1,53,90
0,136176,10,1,39,90
0,95018,11,1,16,90
0,129655,12,1,3,90
0,95104,13,1,11,90
0,95064,1,1,605,91
0,95065,2,1,516,91
0,95071,3,1,503,91
0,95068,4,2,919,91
1,95062,4,2,919,91
0,132193,5,1,491,91
0,95061,6,2,822,91
1,95063,6,2,822,91
0,95067,7,1,344,91
0,95066,8,1,506,91
0,95108,9,1,53,91
0,136176,10,1,39,91
0,95018,11,1,16,91
0,129655,12,1,3,91
0,95104,13,1,11,91
0,95064,1,1,605,92
0,95065,2,1,516,92
0,95071,3,1,503,92
0,95067,4,3,1261,92
1,95068,4,3,1261,92
2,95062,4,3,1261,92
0,132193,5,1,491,92
0,95063,6,1,450,92
0,95066,7,1,506,92
0,95061,8,1,378,92
0,95108,9,1,53,92
0,136176,10,1,39,92
0,95018,11,1,16,92
0,129655,12,1,3,92
0,95104,13,1,11,92
0,95064,1,1,605,93
0,95065,2,1,516,93
0,95071,3,1,503,93
0,95062,4,1,552,93
0,132193,5,1,491,93
0,95063,6,1,450,93
0,95108,7,2,445,93
1,95068,7,2,445,93
0,95067,8,1,344,93
0,95066,9,1,506,93
0,95061,10,1,378,93
0,136176,11,1,39,93
0,95018,12,1,16,93
0,129655,13,1,3,93
0,95104,14,1,11,93
0,95064,1,1,605,94
0,95065,2,1,516,94
0,95071,3,1,503,94
0,95066,4,4,1780,94
1,95068,4,4,1780,94
2,95061,4,4,1780,94
3,95062,4,4,1780,94
0,132193,5,1,491,94
0,95063,6,1,450,94
0,95067,7,1,344,94
0,95108,8,1,53,94
0,136176,9,1,39,94
0,95018,10,1,16,94
0,129655,11,1,3,94
0,95104,12,1,11,94
0,95064,1,1,605,95
0,95065,2,2,1010,95
1,95066,2,2,1010,95
0,95071,3,1,503,95
0,95068,4,2,919,95
1,95062,4,2,919,95
0,132193,5,1,491,95
0,95061,6,2,822,95
1,95063,6,2,822,95
0,95067,7,1,344,95
0,95108,8,1,53,95
0,136176,9,1,39,95
0,95018,10,1,16,95
0,129655,11,1,3,95
0,95104,12,1,11,95
0,95064,1,4,2017,96
1,95068,1,4,2017,96
2,95062,1,4,2017,96
3,95071,1,4,2017,96
0,95065,2,1,516,96
0,132193,3,1,491,96
0,95063,4,1,450,96
0,95067,5,1,344,96
0,95066,6,1,506,96
0,95061,7,1,378,96
0,95108,8,1,53,96
0,136176,9,1,39,96
0,95018,10,1,16,96
0,129655,11,1,3,96
0,95104,12,1,11,96
0,95064,1,1,605,97
0,95065,2,1,516,97
0,95068,3,2,893,97
1,95071,3,2,893,97
0,95062,4,1,552,97
0,132193,5,1,491,97
0,95063,6,1,450,97
0,95067,7,1,344,97
0,95066,8,1,506,97
0,95061,9,1,378,97
0,95108,10,1,53,97
0,136176,11,1,39,97
0,95018,12,1,16,97
0,129655,13,1,3,97
0,95104,14,1,11,97
0,95064,1,1,605,98
0,95065,2,1,516,98
0,95071,3,1,503,98
0,95062,4,1,552,98
0,132193,5,2,543,98
1,95108,5,2,543,98
0,95063,6,1,450,98
0,95068,7,1,393,98
0,95067,8,1,344,98
0,95066,9,1,506,98
0,95061,10,1,378,98
0,136176,11,1,39,98
0,95018,12,1,16,98
0,129655,13,1,3,98
0,95104,14,1,11,98
0,95064,1,2,1089,99
1,132193,1,2,1089,99
0,95065,2,1,516,99
0,95062,3,2,1051,99
1,95071,3,2,1051,99
0,95066,4,4,1695,99
1,95068,4,4,1695,99
2,95061,4,4,1695,99
3,95063,4,4,1695,99
0,95067,5,1,344,99
0,95108,6,1,53,99
0,136176,7,1,39,99
0,95018,8,1,16,99
0,129655,9,1,3,99
0,95104,10,1,11,99
0,95064,1,1,605,100
0,136176,2,5,1926,100
1,95065,2,5,1926,100
2,95066,2,5,1926,100
3,95068,2,5,1926,100
4,95071,2,5,1926,100
0,95062,3,1,552,100
0,132193,4,1,491,100
0,95063,5,1,450,100
0,95067,6,1,344,100
0,95061,7,1,378,100
0,95108,8,1,53,100
0,95018,9,1,16,100
0,129655,10,1,3,100
0,95104,11,1,11,100
